Datum ;Zeit ;AT [°C];PE1_BR1 ;HK1 VL Ist[°C];HK1 VL Soll[°C];HK1 RT Ist[°C];HK1 RT Soll[°C];HK1 Pumpe;HK1 Mischer;PE1 KT[°C];PE1 KT_SOLL[°C];PE1 UW Freigabe[°C];PE1 Modulation[%];PE1 FRT Ist[°C];PE1 FRT Soll[°C];PE1 Einschublaufzeit[zs];PE1 Pausenzeit[zs];PE1 Luefterdrehzahl[%];PE1 Saugzugdrehzahl[%];PE1 Unterdruck Ist[EH];PE1 Unterdruck Soll[EH];PE1 Status;PE1 Motor ES;PE1 Motor RA;PE1 Motor RES1;PE1 Motor TURBINE;PE1 Motor ZUEND;PE1 Motor UW[%];PE1 Motor AV;PE1 Motor RES2;PE1 Motor MA;PE1 Motor RM;PE1 Motor SM;PE1 CAP RA;PE1 CAP ZB;PE1 AK;PE1 Saug-Int[min];PE1 DigIn1;PE1 DigIn2;Fehler1 ;Fehler2 ;Fehler3 ;
27.04.2018;18:38:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:39:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:40:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:41:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:42:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:43:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:44:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:45:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:46:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:47:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:48:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:49:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:50:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:51:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:52:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:53:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:54:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:55:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:56:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:57:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:58:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;18:59:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:00:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:01:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:02:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:03:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:04:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:05:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:06:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:07:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:08:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:09:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:10:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:11:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:12:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:13:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:14:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:15:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:16:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:17:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:18:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:19:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:20:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:21:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:22:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:23:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:24:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:25:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:26:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:27:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:28:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:29:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:30:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:31:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:32:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:33:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:34:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:35:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:36:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:37:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:38:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:39:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:40:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:41:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:42:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:43:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:44:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:45:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:46:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:47:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:48:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:49:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:50:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:51:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:52:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:53:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:54:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:55:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:56:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:57:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:58:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;19:59:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:00:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:01:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:02:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:03:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:04:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:05:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:06:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:07:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:08:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:09:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:10:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:11:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:12:02;16,4;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:13:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:14:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:15:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:16:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:17:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:18:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:19:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:20:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:21:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:22:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:23:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,0;8,0;0,00;0,00;0;0;44,9;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:24:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
27.04.2018;20:25:02;16,3;0;16,6;8,0;0,0;8,0;0;0;16,6;8,0;35,0;0;16,1;8,0;0,00;0,00;0;0;44,8;110,0;99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;1;0;0;0;0;
